129.412136994216,36.1225584336883
129.412145150677,36.1225534136591
129.412153503742,36.1225486116114
129.412161713377,36.1225436491085
129.412170088969,36.122538873067
129.412178762095,36.1225344534762
129.412187274635,36.1225298518253
129.412195420818,36.1225248132369
129.412203689324,36.1225199158125
129.412212231906,36.1225153399116
129.412220819673,36.1225108152305
129.412229136081,36.1225059712651
129.412237514462,36.122501205446
129.412246212983,36.1224968215421
129.412254817251,36.1224923214404
129.412263514349,36.1224879331343
129.412272395324,36.1224838320162
129.412281222621,36.1224795268242
129.412289906817,36.1224753210727
129.412298817965,36.1224712444582
129.412307926637,36.1224663816596
129.412314163313,36.1224690841298
129.412318818178,36.122478083188
129.412325326385,36.1224864342315
129.412331844188,36.1224929426525
129.412333107326,36.122500166198
129.412327677582,36.122507430606
129.412319521653,36.1225124371104
129.41231123121,36.1225173100663
129.412302892203,36.1225221278064
129.412294518723,36.1225269075947
129.412286049568,36.1225315727939
129.412277482579,36.1225361209439
129.412268930856,36.1225406871443
129.412260416084,36.1225452987639
129.412252030657,36.1225500650054
129.412243490031,36.1225546417882
129.412234981285,36.1225592627053
129.412226886586,36.1225643464026
129.412219022874,36.1225696658305
129.412210915886,36.1225747418277
129.41220291959,36.1225798987771
129.412194948539,36.1225852527233
129.412186830568,36.1225898183649
129.41217797423,36.1225956044382
129.412169402598,36.1226000654792
129.412163748986,36.1225940193463
129.412157887159,36.1225866554784
129.412151484056,36.1225806633175
129.412146152723,36.1225734407927
