129.412136994216,36.122558433688
129.412145150677,36.122553413659
129.412153503742,36.122548611611
129.412161713377,36.122543649109
129.412170088969,36.122538873067
129.412178762095,36.122534453476
129.412187274635,36.122529851825
129.412195420818,36.122524813237
129.412203689324,36.122519915812
129.412212231906,36.122515339912
129.412220819673,36.122510815230
129.412229136081,36.122505971265
129.412237514462,36.122501205446
129.412246212983,36.122496821542
129.412254817251,36.122492321440
129.412263514349,36.122487933134
129.412272395324,36.122483832016
129.412281222621,36.122479526824
129.412289906817,36.122475321073
129.412298817965,36.122471244458
129.412307926637,36.122466381660
129.412314163313,36.122469084130
129.412318818178,36.122478083188
129.412325326385,36.122486434231
129.412331844188,36.122492942652
129.412333107326,36.122500166198
