129.412333107326,36.122500166198
129.412327677582,36.122507430606
129.412319521653,36.122512437110
129.412311231210,36.122517310066
129.412302892203,36.122522127806
129.412294518723,36.122526907595
129.412286049568,36.122531572794
129.412277482579,36.122536120944
129.412268930856,36.122540687144
129.412260416084,36.122545298764
129.412252030657,36.122550065005
129.412243490031,36.122554641788
129.412234981285,36.122559262705
129.412226886586,36.122564346403
129.412219022874,36.122569665830
129.412210915886,36.122574741828
129.412202919590,36.122579898777
129.412194948539,36.122585252723
129.412186830568,36.122589818365
129.412177974230,36.122595604438
129.412169402598,36.122600065479
129.412163748986,36.122594019346
129.412157887159,36.122586655478
129.412151484056,36.122580663317
129.412146152723,36.122573440793
